Country,ResellerID,Trans12Mo,Units12Mo
Central Region LATAM,5308432,2,2
Central Region LATAM,18874699,2,2
Central Region LATAM,16130699,2,2
Central Region LATAM,60758187,1,2
Central Region LATAM,48727174,2,2
Central Region LATAM,20286404,1,2
Central Region LATAM,29636298,1,2
Central Region LATAM,59280292,2,2
Central Region LATAM,38928442,1,2
Central Region LATAM,43094263,1,2
Central Region LATAM,49597926,1,2
Central Region LATAM,36637613,2,2
Central Region LATAM,57611574,1,2
Central Region LATAM,39914468,1,2
Central Region LATAM,40086944,1,2
Central Region LATAM,45592413,2,2
Central Region LATAM,42974714,2,2
Central Region LATAM,26278904,1,2
Central Region LATAM,57966974,1,2
Central Region LATAM,63580704,1,2
Central Region LATAM,58307183,1,2
Central Region LATAM,55492394,1,2
Central Region LATAM,61697774,1,2
Central Region LATAM,39560676,1,2
Central Region LATAM,22486107,2,2
Central Region LATAM,33705646,1,2
Central Region LATAM,46472838,1,2
Central Region LATAM,12756048,1,2
Central Region LATAM,13845084,2,2
Central Region LATAM,13855952,2,2
Central Region LATAM,12776622,1,2
Central Region LATAM,9141277,1,2
Central Region LATAM,3825467,1,2
Central Region LATAM,6988769,2,2
Central Region LATAM,15113414,1,2
Central Region LATAM,17025220,2,2
Central Region LATAM,9444287,1,2
Central Region LATAM,18501240,1,2
Central Region LATAM,4132879,2,2
Central Region LATAM,12550125,1,2
Central Region LATAM,16268747,2,2
Central Region LATAM,16460646,2,2
Chile,361989,2,2
Chile,16147650,2,2
Chile,9644179,1,2
Chile,60566815,2,2
Chile,13858423,2,2
Chile,29635222,1,2
Chile,16716713,1,2
Chile,16736805,1,2
Chile,310074,1,2
Chile,30993370,1,2
Chile,16421700,2,2
Chile,19343504,2,2
Chile,41017780,1,2
Chile,16521363,1,2
Chile,15315797,2,2
Chile,24683864,2,2
Chile,2857714,2,2
Chile,1042835,2,2
Chile,16421445,4,2
Chile,34568108,2,2
Chile,11820292,2,2
Chile,26084137,3,2
Chile,51523821,1,2
Chile,59431529,1,2
Chile,43913010,2,2
Chile,29851403,4,2
Chile,54274195,1,2
Chile,2718587,2,2
Chile,23395754,1,2
Chile,45065354,1,2
Chile,49068842,1,2
Chile,44503092,2,2
Chile,44387663,2,2
Chile,41915106,1,2
Chile,48495330,2,2
Chile,1407201,1,2
Chile,59355729,1,2
Chile,37759675,2,2
Chile,2415155,1,2
Chile,13217146,2,2
Chile,309246,2,2
Chile,31130631,2,2
Chile,31130631,2,2
Chile,51818491,2,2
Chile,45736398,1,2
Chile,30261749,2,2
Chile,16502802,1,2
Chile,3765771,2,2
Chile,1293189,1,2
Chile,16502828,2,2
Chile,15634849,1,2
Chile,15634849,2,2
Chile,44921882,2,2
Chile,54588736,2,2
Chile,49703123,2,2
Chile,13800393,1,2
Chile,30353693,1,2
Chile,15242162,1,2
Chile,302329,1,2
Chile,59889693,1,2
Chile,44249572,1,2
Chile,52609170,1,2
Chile,36811938,2,2
Chile,56676789,2,2
Chile,53249490,1,2
Chile,58642198,1,2
Chile,59883087,2,2
Chile,61035340,1,2
Chile,39295226,1,2
Chile,50872687,1,2
Chile,59889681,1,2
Chile,63571680,1,2
Chile,62395983,1,2
Chile,13792622,1,2
Chile,23529906,1,2
Chile,25969952,1,2
Chile,16561121,2,2
Chile,9342671,1,2
Chile,16647124,1,2
Chile,14959900,1,2
Chile,13425472,2,2
Chile,6770454,2,2
Chile,20282528,1,2
Chile,13444930,2,2
Chile,22440007,2,2
Chile,23492796,1,2
Chile,5675117,2,2
Chile,30666807,1,2
Colombia,25644840,2,2
Colombia,19529289,1,2
Colombia,53093562,1,2
Colombia,17197274,2,2
Colombia,55888657,1,2
Colombia,48214688,1,2
Colombia,5365672,2,2
Colombia,14771184,1,2
Colombia,9367856,2,2
Colombia,47455464,1,2
Colombia,41492247,2,2
Colombia,58868249,2,2
Colombia,19567185,2,2
Colombia,2857752,1,2
Colombia,45891630,1,2
Colombia,21955784,2,2
Colombia,12921637,2,2
Colombia,46542309,1,2
Colombia,45657904,2,2
Colombia,17465041,1,2
Colombia,23705718,1,2
Colombia,7554970,2,2
Colombia,2320226,1,2
Colombia,52359283,2,2
Colombia,46193355,1,2
Colombia,29908286,2,2
Colombia,21545002,2,2
Colombia,50498499,1,2
Colombia,41559246,1,2
Colombia,36811867,2,2
Colombia,17969414,1,2
Colombia,55888660,1,2
Colombia,52197570,1,2
Colombia,45647965,1,2
Colombia,18589846,1,2
Colombia,5880607,1,2
Colombia,58091190,1,2
Colombia,55054792,1,2
Colombia,52479368,1,2
Colombia,41361769,2,2
Colombia,45974665,2,2
Colombia,47801866,2,2
Colombia,19051762,2,2
Colombia,18838622,1,2
Colombia,14080055,1,2
Colombia,14951202,1,2
Colombia,45223046,2,2
Colombia,45647711,1,2
Colombia,41549949,1,2
Colombia,31638930,2,2
Colombia,18324091,2,2
Colombia,14790370,2,2
Colombia,15151330,2,2
Colombia,15151330,2,2
Colombia,57381264,2,2
Colombia,53974531,1,2
Colombia,51602211,1,2
Colombia,49092081,2,2
Colombia,44387769,1,2
Colombia,49789898,1,2
Colombia,49789898,1,2
Colombia,57611521,1,2
Colombia,53839889,2,2
Colombia,54088916,1,2
Colombia,55751446,2,2
Colombia,48830375,1,2
Colombia,41539838,2,2
Colombia,37039773,1,2
Colombia,25146653,1,2
Colombia,22974303,2,2
Colombia,19529286,2,2
Colombia,19456873,1,2
Colombia,22831444,1,2
Colombia,3254190,2,2
Colombia,12368751,2,2
Colombia,3785414,1,2
Colombia,14094943,1,2
Colombia,57611522,2,2
Colombia,58454211,1,2
Colombia,64686316,1,2
Colombia,58515689,2,2
Colombia,59431504,2,2
Colombia,60705337,1,2
Colombia,57520505,2,2
Colombia,57239297,2,2
Colombia,65248092,1,2
Colombia,57963460,1,2
Colombia,62217346,1,2
Colombia,58641576,1,2
Colombia,58236823,2,2
Colombia,58666364,2,2
Colombia,60766413,2,2
Colombia,64004419,2,2
Colombia,58867688,1,2
Colombia,65033428,1,2
Colombia,61036535,1,2
Colombia,57772007,1,2
Colombia,61038094,1,2
Colombia,57418474,1,2
Colombia,58091172,1,2
Colombia,58236816,1,2
Colombia,61216111,2,2
Colombia,59431607,1,2
Colombia,61364304,1,2
Colombia,61373043,1,2
Colombia,60032764,2,2
Colombia,63565524,1,2
Colombia,61530089,1,2
Colombia,63565526,1,2
Colombia,58097803,1,2
Colombia,57520506,1,2
Colombia,61689760,2,2
Colombia,65033427,1,2
Colombia,56966072,2,2
Colombia,65248091,1,2
Colombia,59155294,2,2
Colombia,58367306,1,2
Colombia,57430548,2,2
Colombia,59155899,1,2
Colombia,59155900,1,2
Colombia,53248964,1,2
Colombia,54592257,1,2
Colombia,56676802,1,2
Colombia,55732113,1,2
Colombia,55751445,1,2
Colombia,56702895,1,2
Colombia,56029154,1,2
Colombia,56154366,1,2
Colombia,56539797,1,2
Colombia,56205342,2,2
Colombia,56743990,2,2
Colombia,55711680,2,2
Colombia,47923615,1,2
Colombia,48925187,2,2
Colombia,49599682,2,2
Colombia,50427232,1,2
Colombia,42814240,1,2
Colombia,44672573,2,2
Colombia,46333169,1,2
Colombia,39539694,2,2
Colombia,44137470,1,2
Colombia,43939201,2,2
Colombia,46472140,2,2
Colombia,45735940,1,2
Colombia,45647751,2,2
Colombia,40769590,2,2
Colombia,39541756,2,2
Colombia,41552528,1,2
Colombia,24891751,1,2
Colombia,37740112,1,2
Colombia,24364210,2,2
Colombia,36362278,2,2
Colombia,29927563,1,2
Colombia,24429412,2,2
Colombia,23966073,1,2
Colombia,29635499,1,2
Colombia,37453934,2,2
Colombia,24364204,1,2
Colombia,32486608,1,2
Colombia,24690532,2,2
Colombia,17692451,2,2
Colombia,23395712,1,2
Colombia,16165581,2,2
Colombia,19240317,1,2
Colombia,18909799,1,2
Colombia,22462629,1,2
Colombia,18149816,2,2
Colombia,15654176,1,2
Colombia,22047433,2,2
Colombia,21545179,2,2
Colombia,12136747,1,2
Colombia,13529537,2,2
Colombia,12094200,1,2
Colombia,9293785,1,2
Colombia,14697788,1,2
Colombia,14825978,1,2
Colombia,10684232,1,2
Mexico,12418358,2,2
Mexico,36376527,2,2
Mexico,12886538,2,2
Mexico,60211104,2,2
Mexico,37455844,1,2
Mexico,51135624,2,2
Mexico,25583441,1,2
Mexico,58868679,2,2
Mexico,2979976,2,2
Mexico,147711,1,2
Mexico,52472895,1,2
Mexico,16674151,2,2
Mexico,45333074,1,2
Mexico,13307888,1,2
Mexico,10963659,1,2
Mexico,38923674,1,2
Mexico,15968068,2,2
Mexico,14018802,1,2
Mexico,35318191,2,2
Mexico,35438461,1,2
Mexico,49920540,2,2
Mexico,38928212,1,2
Mexico,39544550,1,2
Mexico,56026979,1,2
Mexico,52609682,1,2
Mexico,308664,1,2
Mexico,1538584,2,2
Mexico,54238140,1,2
Mexico,28778236,2,2
Mexico,10645032,2,2
Mexico,52054018,1,2
Mexico,30433880,1,2
Mexico,30433880,2,2
Mexico,17824547,1,2
Mexico,17824547,1,2
Mexico,2304698,2,2
Mexico,50934097,1,2
Mexico,52806696,1,2
Mexico,26110106,1,2
Mexico,8988931,2,2
Mexico,8584811,1,2
Mexico,37097963,1,2
Mexico,23828280,1,2
Mexico,54088896,2,2
Mexico,53339661,1,2
Mexico,36553529,1,2
Mexico,14964513,2,2
Mexico,3559052,2,2
Mexico,33538483,1,2
Mexico,18931365,1,2
Mexico,10219801,2,2
Mexico,53339632,1,2
Mexico,55382328,2,2
Mexico,52634723,2,2
Mexico,50426608,1,2
Mexico,45592420,2,2
Mexico,25451603,2,2
Mexico,21846568,1,2
Mexico,17381188,2,2
Mexico,54379126,1,2
Mexico,52745418,2,2
Mexico,51593506,2,2
Mexico,47249168,2,2
Mexico,43419437,2,2
Mexico,37834366,2,2
Mexico,39236609,2,2
Mexico,25870955,2,2
Mexico,16536686,2,2
Mexico,1860995,2,2
Mexico,53700549,2,2
Mexico,54359507,2,2
Mexico,54918992,2,2
Mexico,55085767,2,2
Mexico,54699355,1,2
Mexico,52970062,2,2
Mexico,53094789,2,2
Mexico,52609805,2,2
Mexico,49074236,2,2
Mexico,41548836,2,2
Mexico,37964591,2,2
Mexico,23510705,1,2
Mexico,30456883,2,2
Mexico,18274214,2,2
Mexico,13524686,1,2
Mexico,12593570,1,2
Mexico,12195326,1,2
Mexico,1734361,2,2
Mexico,56029303,1,2
Mexico,56029303,1,2
Mexico,55732017,1,2
Mexico,55732017,1,2
Mexico,54349737,2,2
Mexico,53587899,2,2
Mexico,53587899,2,2
Mexico,53975119,1,2
Mexico,53093324,1,2
Mexico,52634880,1,2
Mexico,52634257,2,2
Mexico,50574976,1,2
Mexico,48453224,2,2
Mexico,41058052,1,2
Mexico,46479549,1,2
Mexico,46644209,2,2
Mexico,37045641,2,2
Mexico,39238384,1,2
Mexico,35773243,1,2
Mexico,34443672,1,2
Mexico,36004345,2,2
Mexico,13510198,2,2
Mexico,10673594,2,2
Mexico,411459,1,2
Mexico,1538999,2,2
Mexico,279691,2,2
Mexico,1572708,2,2
Mexico,6071987,2,2
Mexico,6071987,1,2
Mexico,59566192,2,2
Mexico,53975783,2,2
Mexico,54918959,2,2
Mexico,54511715,2,2
Mexico,54918978,2,2
Mexico,55183337,2,2
Mexico,54924284,1,2
Mexico,53339668,1,2
Mexico,54205752,2,2
Mexico,53093320,2,2
Mexico,52634651,2,2
Mexico,53339592,2,2
Mexico,49736687,1,2
Mexico,50428683,1,2
Mexico,49085115,2,2
Mexico,50820266,2,2
Mexico,44923389,2,2
Mexico,46470229,2,2
Mexico,44152632,2,2
Mexico,46291362,1,2
Mexico,44593762,2,2
Mexico,40220439,1,2
Mexico,39161873,1,2
Mexico,39556245,1,2
Mexico,36838341,2,2
Mexico,36839683,1,2
Mexico,36426638,2,2
Mexico,32550737,1,2
Mexico,33648489,1,2
Mexico,22974540,1,2
Mexico,33427974,1,2
Mexico,32339107,2,2
Mexico,25467982,1,2
Mexico,21956505,1,2
Mexico,20264601,2,2
Mexico,16762087,2,2
Mexico,16130112,1,2
Mexico,21168777,1,2
Mexico,15151343,2,2
Mexico,11268821,2,2
Mexico,12919386,2,2
Mexico,3813067,2,2
Mexico,4068621,2,2
Mexico,3080857,1,2
Mexico,5659707,2,2
Mexico,1994747,1,2
Mexico,62079025,2,2
Mexico,61697175,2,2
Mexico,63882129,1,2
Mexico,60990961,2,2
Mexico,64685598,1,2
Mexico,62188032,2,2
Mexico,63571709,1,2
Mexico,60566761,2,2
Mexico,63882268,1,2
Mexico,61518067,2,2
Mexico,64585787,1,2
Mexico,62217339,1,2
Mexico,59995007,2,2
Mexico,60774399,1,2
Mexico,62188006,1,2
Mexico,60812079,1,2
Mexico,63882104,1,2
Mexico,62360330,2,2
Mexico,63882131,1,2
Mexico,60812080,1,2
Mexico,63884843,1,2
Mexico,61546774,2,2
Mexico,61861883,1,2
Mexico,61309998,1,2
Mexico,59859722,2,2
Mexico,60391736,1,2
Mexico,60046934,2,2
Mexico,62660374,1,2
Mexico,65033412,2,2
Mexico,61546867,1,2
Mexico,65184718,1,2
Mexico,62660404,2,2
Mexico,63522542,1,2
Mexico,62660410,2,2
Mexico,63571714,2,2
Mexico,60211109,1,2
Mexico,61377503,1,2
Mexico,61547127,1,2
Mexico,60211218,2,2
Mexico,62751093,1,2
Mexico,60979054,1,2
Mexico,61377498,1,2
Mexico,60705200,2,2
Mexico,62820954,1,2
Mexico,65184737,1,2
Mexico,62833368,2,2
Mexico,61467639,2,2
Mexico,61547137,1,2
Mexico,59859746,2,2
Mexico,63051080,1,2
Mexico,64585811,1,2
Mexico,61377501,1,2
Mexico,61863583,1,2
Mexico,59859735,1,2
Mexico,64685616,1,2
Mexico,61549271,1,2
Mexico,62079022,2,2
Mexico,60705183,1,2
Mexico,65033404,1,2
Mexico,63143993,1,2
Mexico,60773218,2,2
Mexico,61651807,1,2
Mexico,61467640,1,2
Mexico,63380231,1,2
Mexico,65184727,1,2
Mexico,60032808,1,2
Mexico,63522535,1,2
Mexico,62275602,1,2
Mexico,62042379,2,2
Mexico,59356048,2,2
Mexico,58099176,1,2
Mexico,57749570,2,2
Mexico,58571926,2,2
Mexico,58508684,1,2
Mexico,59683000,1,2
Mexico,58587382,2,2
Mexico,58983472,2,2
Mexico,58587384,1,2
Mexico,58484708,1,2
Mexico,58587386,1,2
Mexico,59280272,4,2
Mexico,58587388,1,2
Mexico,59531140,2,2
Mexico,57424898,1,2
Mexico,57771781,1,2
Mexico,58642220,1,2
Mexico,58370875,1,2
Mexico,58642565,2,2
Mexico,58371093,1,2
Mexico,59808838,1,2
Mexico,58484699,1,2
Mexico,57749640,1,2
Mexico,58508666,2,2
Mexico,57963786,1,2
Mexico,57478240,1,2
Mexico,57379677,2,2
Mexico,57379748,1,2
Mexico,59530846,1,2
Mexico,58236788,1,2
Mexico,59566191,1,2
Mexico,58653983,2,2
Mexico,59683469,1,2
Mexico,58042052,1,2
Mexico,58370850,1,2
Mexico,57749551,1,2
Mexico,58983451,1,2
Mexico,58656979,2,2
Mexico,57435408,2,2
Mexico,57379712,2,2
Mexico,58092643,2,2
Mexico,57521319,1,2
Mexico,59012035,2,2
Mexico,57422059,1,2
Mexico,59120742,2,2
Mexico,57478272,1,2
Mexico,59155949,2,2
Mexico,58091023,2,2
Mexico,57749584,1,2
Mexico,57379696,2,2
Mexico,59237322,2,2
Mexico,57749690,1,2
Mexico,57735069,2,2
Mexico,58868045,1,2
Mexico,58512932,1,2
Mexico,58868049,2,2
Mexico,59280280,2,2
Mexico,58868423,2,2
Mexico,58512939,2,2
Mexico,58868438,1,2
Mexico,57478379,2,2
Mexico,58364922,1,2
Mexico,57379749,1,2
Mexico,57437575,1,2
Mexico,57379711,1,2
Mexico,57434497,1,2
Mexico,58515261,2,2
Mexico,57611664,1,2
Mexico,59683420,2,2
Mexico,57771780,1,2
Mexico,58571924,1,2
Mexico,57379702,1,2
Mexico,58508697,2,2
Mexico,58235352,1,2
Mexico,58105542,1,2
Mexico,56029335,2,2
Mexico,55731594,1,2
Mexico,56956375,1,2
Mexico,56817628,1,2
Mexico,56160314,1,2
Mexico,56817633,1,2
Mexico,56848244,2,2
Mexico,56817644,1,2
Mexico,56975322,1,2
Mexico,56160330,2,2
Mexico,57109056,1,2
Mexico,55731646,2,2
Mexico,56817537,1,2
Mexico,56160367,2,2
Mexico,55732006,1,2
Mexico,55761780,2,2
Mexico,56155374,1,2
Mexico,55731656,2,2
Mexico,56967536,2,2
Mexico,56160370,2,2
Mexico,56372617,1,2
Mexico,55841603,1,2
Mexico,55731610,2,2
Mexico,56828031,2,2
Mexico,57124793,1,2
Mexico,55841620,2,2
Mexico,56817536,1,2
Mexico,56218039,1,2
Mexico,55751413,2,2
Mexico,56027005,2,2
Mexico,57238881,1,2
Mexico,56829915,1,2
Mexico,56846363,1,2
Mexico,56848306,1,2
Mexico,56258667,1,2
Mexico,56372576,2,2
Mexico,56668172,1,2
Mexico,55841630,2,2
Mexico,56967537,1,2
Mexico,56834263,1,2
Mexico,55841637,1,2
Mexico,56668256,1,2
Mexico,56259553,2,2
Mexico,55896176,2,2
Mexico,55731644,1,2
Mexico,55731611,2,2
Mexico,56835835,2,2
Mexico,56372622,1,2
Mexico,56029397,2,2
Mexico,56774294,1,2
Mexico,56029399,2,2
Mexico,55732000,1,2
Mexico,55732024,2,2
Mexico,57204405,2,2
Mexico,56841327,2,2
Mexico,55888738,1,2
Mexico,55841647,1,2
Mexico,56372648,2,2
Mexico,56843694,2,2
Mexico,55888734,2,2
Mexico,56538935,1,2
Mexico,57238882,1,2
Mexico,56317582,2,2
Mexico,56817619,1,2
Mexico,56029407,2,2
Mexico,56676132,2,2
Mexico,53899108,1,2
Mexico,54238172,1,2
Mexico,53339978,2,2
Mexico,53448774,1,2
Mexico,53449582,1,2
Mexico,53448705,1,2
Mexico,54116035,1,2
Mexico,54300503,2,2
Mexico,53587934,1,2
Mexico,54377614,1,2
Mexico,54819465,1,2
Mexico,54116106,2,2
Mexico,54115973,1,2
Mexico,54880170,1,2
Mexico,53701730,2,2
Mexico,54880172,1,2
Mexico,53339649,1,2
Mexico,54913446,2,2
Mexico,54592608,2,2
Mexico,54913448,2,2
Mexico,54382351,2,2
Mexico,55183345,2,2
Mexico,55183444,2,2
Mexico,53875458,2,2
Mexico,54439138,2,2
Mexico,54699364,1,2
Mexico,54511118,2,2
Mexico,53448727,2,2
Mexico,54817936,2,2
Mexico,54511674,1,2
Mexico,53198988,1,2
Mexico,52683174,1,2
Mexico,52970091,1,2
Mexico,52975610,2,2
Mexico,52633677,2,2
Mexico,52634709,2,2
Mexico,52660794,1,2
Mexico,53093442,1,2
Mexico,52623358,2,2
Mexico,52634765,1,2
Mexico,52633587,1,2
Mexico,53185811,2,2
Mexico,50967886,2,2
Mexico,50820273,2,2
Mexico,50623902,2,2
Mexico,49301226,1,2
Mexico,52100160,1,2
Mexico,47844083,2,2
Mexico,49301242,2,2
Mexico,49301237,2,2
Mexico,49463037,2,2
Mexico,49463975,2,2
Mexico,51385354,1,2
Mexico,50706748,1,2
Mexico,51815876,1,2
Mexico,50934106,2,2
Mexico,50054622,1,2
Mexico,51260567,2,2
Mexico,52054015,1,2
Mexico,49559967,2,2
Mexico,49920517,1,2
Mexico,50784891,2,2
Mexico,49736717,1,2
Mexico,50820255,2,2
Mexico,45010044,2,2
Mexico,41541787,1,2
Mexico,43886329,1,2
Mexico,42974469,1,2
Mexico,42559175,2,2
Mexico,41537827,2,2
Mexico,40826593,2,2
Mexico,42114652,2,2
Mexico,45248982,1,2
Mexico,41836997,2,2
Mexico,45361547,1,2
Mexico,45361548,2,2
Mexico,42584582,1,2
Mexico,44819928,1,2
Mexico,42514553,2,2
Mexico,45478633,1,2
Mexico,45478634,2,2
Mexico,42686151,1,2
Mexico,45553876,1,2
Mexico,42273408,2,2
Mexico,45553893,2,2
Mexico,46333200,1,2
Mexico,43240879,2,2
Mexico,46434311,1,2
Mexico,43269787,2,2
Mexico,46473997,1,2
Mexico,46479781,1,2
Mexico,41148477,2,2
Mexico,46489560,2,2
Mexico,44673857,1,2
Mexico,43385756,1,2
Mexico,46542319,2,2
Mexico,42812592,2,2
Mexico,42816326,1,2
Mexico,43661745,1,2
Mexico,42273031,1,2
Mexico,47240658,1,2
Mexico,36847617,1,2
Mexico,39544988,1,2
Mexico,38110159,2,2
Mexico,36837535,2,2
Mexico,39706639,1,2
Mexico,38503874,2,2
Mexico,37035776,2,2
Mexico,37033185,2,2
Mexico,38918541,2,2
Mexico,39557844,1,2
Mexico,37455439,2,2
Mexico,39566449,1,2
Mexico,36387893,1,2
Mexico,40009536,1,2
Mexico,38932568,1,2
Mexico,37448988,2,2
Mexico,37462392,1,2
Mexico,21799070,1,2
Mexico,34543524,1,2
Mexico,25853914,1,2
Mexico,22001775,2,2
Mexico,31797363,1,2
Mexico,34054943,2,2
Mexico,21846594,1,2
Mexico,23433656,1,2
Mexico,30411151,2,2
Mexico,34213089,1,2
Mexico,29068029,2,2
Mexico,30456882,2,2
Mexico,25345212,2,2
Mexico,23798181,2,2
Mexico,30353868,2,2
Mexico,29933394,1,2
Mexico,34054948,2,2
Mexico,29599586,2,2
Mexico,21846544,2,2
Mexico,36091642,2,2
Mexico,21545202,2,2
Mexico,28986777,1,2
Mexico,34270475,1,2
Mexico,33048890,1,2
Mexico,31206316,1,2
Mexico,35769079,1,2
Mexico,30169489,1,2
Mexico,21846596,2,2
Mexico,28914700,1,2
Mexico,36065831,2,2
Mexico,33048878,1,2
Mexico,17085158,1,2
Mexico,15383880,2,2
Mexico,17785163,1,2
Mexico,16775979,2,2
Mexico,17698750,2,2
Mexico,16521263,1,2
Mexico,16225482,2,2
Mexico,16622765,1,2
Mexico,16244473,1,2
Mexico,16807542,2,2
Mexico,21446818,1,2
Mexico,16147233,1,2
Mexico,19197987,1,2
Mexico,17421405,2,2
Mexico,19372939,2,2
Mexico,20321816,1,2
Mexico,17848548,1,2
Mexico,17139472,1,2
Mexico,20894798,2,2
Mexico,21369580,1,2
Mexico,15865408,2,2
Mexico,16122250,2,2
Mexico,17823640,2,2
Mexico,17201098,1,2
Mexico,16286065,1,2
Mexico,18562069,2,2
Mexico,15885428,2,2
Mexico,18590724,2,2
Mexico,20264882,1,2
Mexico,20315034,2,2
Mexico,18655634,2,2
Mexico,20342983,1,2
Mexico,16972254,1,2
Mexico,20701850,1,2
Mexico,17548738,2,2
Mexico,17309728,1,2
Mexico,17336740,1,2
Mexico,17356248,2,2
Mexico,18862756,1,2
Mexico,18135751,1,2
Mexico,16196726,1,2
Mexico,13792607,2,2
Mexico,12376625,2,2
Mexico,12653823,1,2
Mexico,12393555,1,2
Mexico,11179330,1,2
Mexico,12665030,2,2
Mexico,12393738,1,2
Mexico,13773117,2,2
Mexico,13555757,2,2
Mexico,13865203,2,2
Mexico,11437226,2,2
Mexico,12671552,2,2
Mexico,13232906,2,2
Mexico,15194288,1,2
Mexico,11879345,1,2
Mexico,14099464,2,2
Mexico,10580516,2,2
Mexico,10215295,2,2
Mexico,12645341,1,2
Mexico,14102603,2,2
Mexico,14766207,1,2
Mexico,14473292,2,2
Mexico,14998663,2,2
Mexico,13007917,1,2
Mexico,14796974,1,2
Mexico,15031765,1,2
Mexico,14813506,1,2
Mexico,12691106,1,2
Mexico,14817558,2,2
Mexico,10798261,2,2
Mexico,11471229,1,2
Mexico,10417809,1,2
Mexico,10963650,2,2
Mexico,12444729,2,2
Mexico,13937956,2,2
Mexico,12136945,2,2
Mexico,7318922,2,2
Mexico,1860952,2,2
Mexico,304401,2,2
Mexico,9934336,1,2
Mexico,1350300,2,2
Mexico,3519694,1,2
Mexico,5623049,2,2
Mexico,5623112,2,2
Mexico,2244160,2,2
Mexico,1539087,1,2
Mexico,2780696,1,2
Mexico,8000106,2,2
Mexico,148040,2,2
Mexico,8777471,1,2
Mexico,8948214,2,2
Mexico,6119988,2,2
Mexico,6415006,1,2
Mexico,9305944,2,2
Mexico,6683224,1,2
Mexico,1626067,2,2
Mexico,7045766,1,2
Mexico,1538802,1,2
South Region LATAM,3588940,1,2
South Region LATAM,30388346,1,2
South Region LATAM,23866360,1,2
South Region LATAM,18453158,1,2
South Region LATAM,15885595,1,2
South Region LATAM,9187087,1,2
South Region LATAM,36926788,2,2
South Region LATAM,14260566,2,2
South Region LATAM,131395,1,2
South Region LATAM,17106268,2,2
South Region LATAM,53360510,1,2
South Region LATAM,14489247,2,2
South Region LATAM,52588370,1,2
South Region LATAM,17717392,2,2
South Region LATAM,13287477,2,2
South Region LATAM,13073171,2,2
South Region LATAM,54384668,2,2
South Region LATAM,44785760,2,2
South Region LATAM,5042127,2,2
South Region LATAM,48495654,1,2
South Region LATAM,30103711,2,2
South Region LATAM,52975562,2,2
South Region LATAM,17431379,1,2
South Region LATAM,14192753,2,2
South Region LATAM,16841522,1,2
South Region LATAM,13207044,2,2
South Region LATAM,9665262,2,2
South Region LATAM,1822513,2,2
South Region LATAM,8038499,2,2
South Region LATAM,54924383,2,2
